iso3c,year,wbl_index
UZB,1996,55.6
UZB,1997,70.6
UZB,1998,70.6
UZB,1999,70.6
UZB,2000,70.6
UZB,2001,70.6
UZB,2002,70.6
UZB,2003,70.6
UZB,2004,70.6
UZB,2005,70.6
UZB,2006,70.6
UZB,2007,70.6
UZB,2008,70.6
UZB,2009,70.6
UZB,2010,70.6
UZB,2011,70.6
UZB,2012,67.5
UZB,2013,67.5
UZB,2014,67.5
UZB,2015,67.5
UZB,2016,67.5
UZB,2017,67.5
UZB,2018,67.5
UZB,2019,67.5
UZB,2020,67.5
VCT,1971,55.0
VCT,1972,55.0
VCT,1973,55.0
VCT,1974,57.5
VCT,1975,57.5
VCT,1976,57.5
VCT,1977,57.5
VCT,1978,57.5
VCT,1979,57.5
VCT,1980,57.5
VCT,1981,57.5
VCT,1982,57.5
VCT,1983,57.5
VCT,1984,57.5
VCT,1985,57.5
VCT,1986,57.5
VCT,1987,57.5
VCT,1988,57.5
VCT,1989,57.5
VCT,1990,57.5
VCT,1991,60.0
VCT,1992,60.0
VCT,1993,60.0
VCT,1994,60.0
VCT,1995,60.0
VCT,1996,63.1
VCT,1997,65.6
VCT,1998,65.6
VCT,1999,65.6
VCT,2000,65.6
VCT,2001,65.6
VCT,2002,65.6
VCT,2003,65.6
VCT,2004,65.6
VCT,2005,68.1
VCT,2006,68.1
VCT,2007,68.1
VCT,2008,68.1
VCT,2009,68.1
VCT,2010,68.1
VCT,2011,68.1
VCT,2012,68.1
VCT,2013,68.1
VCT,2014,68.1
VCT,2015,68.1
VCT,2016,68.1
VCT,2017,68.1
VCT,2018,68.1
VCT,2019,68.1
VCT,2020,68.1
VEN,1971,54.4
VEN,1972,54.4
VEN,1973,54.4
VEN,1974,54.4
VEN,1975,54.4
VEN,1976,54.4
VEN,1977,54.4
VEN,1978,54.4
VEN,1979,54.4
VEN,1980,54.4
VEN,1981,54.4
VEN,1982,54.4
VEN,1983,54.4
VEN,1984,60.0
VEN,1985,60.0
VEN,1986,60.0
VEN,1987,60.0
VEN,1988,60.0
VEN,1989,60.0
VEN,1990,60.0
VEN,1991,60.0
VEN,1992,65.6
VEN,1993,65.6
VEN,1994,65.6
VEN,1995,65.6
VEN,1996,65.6
VEN,1997,65.6
VEN,1998,65.6
VEN,1999,68.1
VEN,2000,68.1
VEN,2001,68.1
VEN,2002,68.1
VEN,2003,68.1
VEN,2004,68.1
VEN,2005,68.1
VEN,2006,68.1
VEN,2007,71.3
VEN,2008,80.0
VEN,2009,82.5
VEN,2010,82.5
VEN,2011,82.5
VEN,2012,82.5
VEN,2013,82.5
VEN,2014,82.5
VEN,2015,82.5
VEN,2016,85.0
VEN,2017,85.0
VEN,2018,85.0
VEN,2019,85.0
VEN,2020,85.0
VNM,1971,53.8
VNM,1972,53.8
VNM,1973,53.8
VNM,1974,53.8
VNM,1975,53.8
VNM,1976,53.8
VNM,1977,53.8
VNM,1978,53.8
VNM,1979,53.8
VNM,1980,53.8
VNM,1981,53.8
VNM,1982,53.8
VNM,1983,53.8
VNM,1984,53.8
VNM,1985,53.8
VNM,1986,53.8
VNM,1987,53.8
VNM,1988,53.8
VNM,1989,53.8
VNM,1990,53.8
VNM,1991,53.8
VNM,1992,53.8
VNM,1993,53.8
VNM,1994,53.8
VNM,1995,56.9
VNM,1996,64.4
VNM,1997,64.4
VNM,1998,64.4
VNM,1999,64.4
VNM,2000,64.4
VNM,2001,64.4
VNM,2002,64.4
VNM,2003,64.4
VNM,2004,64.4
VNM,2005,64.4
VNM,2006,64.4
VNM,2007,64.4
VNM,2008,67.5
VNM,2009,70.0
VNM,2010,70.0
VNM,2011,70.0
VNM,2012,70.0
VNM,2013,70.0
VNM,2014,76.3
VNM,2015,76.3
VNM,2016,76.3
VNM,2017,78.8
VNM,2018,78.8
VNM,2019,78.8
VNM,2020,78.8
VUT,1971,43.8
VUT,1972,43.8
VUT,1973,43.8
VUT,1974,46.3
VUT,1975,46.3
VUT,1976,46.3
VUT,1977,46.3
VUT,1978,46.3
VUT,1979,46.3
VUT,1980,46.3
VUT,1981,46.3
VUT,1982,46.3
VUT,1983,49.4
VUT,1984,49.4
VUT,1985,49.4
VUT,1986,49.4
VUT,1987,49.4
VUT,1988,49.4
VUT,1989,55.6
VUT,1990,55.6
VUT,1991,55.6
VUT,1992,55.6
VUT,1993,55.6
VUT,1994,55.6
VUT,1995,55.6
VUT,1996,55.6
VUT,1997,55.6
VUT,1998,55.6
VUT,1999,55.6
VUT,2000,55.6
VUT,2001,55.6
VUT,2002,55.6
VUT,2003,55.6
VUT,2004,55.6
VUT,2005,55.6
VUT,2006,55.6
VUT,2007,55.6
VUT,2008,55.6
VUT,2009,55.6
VUT,2010,58.1
VUT,2011,58.1
VUT,2012,58.1
VUT,2013,58.1
VUT,2014,58.1
VUT,2015,58.1
VUT,2016,58.1
VUT,2017,58.1
VUT,2018,58.1
VUT,2019,58.1
VUT,2020,58.1
WBG,1971,23.1
WBG,1972,23.1
WBG,1973,23.1
WBG,1974,23.1
WBG,1975,23.1
WBG,1976,23.1
WBG,1977,23.1
WBG,1978,23.1
WBG,1979,23.1
WBG,1980,23.1
WBG,1981,23.1
WBG,1982,23.1
WBG,1983,23.1
WBG,1984,23.1
WBG,1985,23.1
WBG,1986,23.1
WBG,1987,23.1
WBG,1988,23.1
WBG,1989,23.1
WBG,1990,23.1
WBG,1991,23.1
WBG,1992,23.1
WBG,1993,23.1
WBG,1994,23.1
WBG,1995,23.1
WBG,1996,23.1
WBG,1997,23.1
WBG,1998,23.1
WBG,1999,23.1
WBG,2000,23.1
WBG,2001,26.3
WBG,2002,26.3
WBG,2003,26.3
WBG,2004,26.3
WBG,2005,26.3
WBG,2006,26.3
WBG,2007,26.3
WBG,2008,26.3
WBG,2009,26.3
WBG,2010,26.3
WBG,2011,26.3
WBG,2012,26.3
WBG,2013,26.3
WBG,2014,26.3
WBG,2015,26.3
WBG,2016,26.3
WBG,2017,35.6
WBG,2018,38.1
WBG,2019,38.1
WBG,2020,26.3
WSM,1971,48.1
WSM,1972,48.1
WSM,1973,54.4
WSM,1974,54.4
WSM,1975,54.4
WSM,1976,54.4
WSM,1977,54.4
WSM,1978,54.4
WSM,1979,54.4
WSM,1980,54.4
WSM,1981,54.4
WSM,1982,54.4
WSM,1983,54.4
WSM,1984,54.4
WSM,1985,54.4
WSM,1986,54.4
WSM,1987,54.4
WSM,1988,54.4
WSM,1989,54.4
WSM,1990,54.4
WSM,1991,54.4
WSM,1992,54.4
WSM,1993,54.4
WSM,1994,54.4
WSM,1995,54.4
WSM,1996,54.4
WSM,1997,54.4
WSM,1998,54.4
WSM,1999,54.4
WSM,2000,54.4
WSM,2001,54.4
WSM,2002,54.4
WSM,2003,54.4
WSM,2004,54.4
WSM,2005,54.4
WSM,2006,54.4
WSM,2007,54.4
WSM,2008,54.4
WSM,2009,54.4
WSM,2010,54.4
WSM,2011,56.9
WSM,2012,56.9
WSM,2013,56.9
WSM,2014,80.0
WSM,2015,80.0
WSM,2016,80.0
WSM,2017,80.0
WSM,2018,80.0
WSM,2019,80.0
WSM,2020,80.0
YEM,1971,23.8
YEM,1972,23.8
YEM,1973,23.8
YEM,1974,23.8
YEM,1975,23.8
YEM,1976,23.8
YEM,1977,23.8
YEM,1978,23.8
YEM,1979,23.8
YEM,1980,23.8
YEM,1981,23.8
YEM,1982,23.8
YEM,1983,23.8
YEM,1984,23.8
YEM,1985,23.8
YEM,1986,23.8
YEM,1987,23.8
YEM,1988,23.8
YEM,1989,23.8
YEM,1990,23.8
YEM,1991,23.8
YEM,1992,23.8
YEM,1993,23.8
YEM,1994,23.8
YEM,1995,23.8
YEM,1996,23.8
YEM,1997,23.8
YEM,1998,23.8
YEM,1999,23.8
YEM,2000,23.8
YEM,2001,23.8
YEM,2002,23.8
YEM,2003,23.8
YEM,2004,23.8
YEM,2005,23.8
YEM,2006,23.8
YEM,2007,23.8
YEM,2008,23.8
YEM,2009,26.9
YEM,2010,26.9
YEM,2011,26.9
YEM,2012,26.9
YEM,2013,26.9
YEM,2014,26.9
YEM,2015,26.9
YEM,2016,26.9
YEM,2017,26.9
YEM,2018,26.9
YEM,2019,26.9
YEM,2020,26.9
ZAF,1971,25.6
ZAF,1972,25.6
ZAF,1973,25.6
ZAF,1974,25.6
ZAF,1975,25.6
ZAF,1976,25.6
ZAF,1977,25.6
ZAF,1978,25.6
ZAF,1979,25.6
ZAF,1980,25.6
ZAF,1981,25.6
ZAF,1982,25.6
ZAF,1983,25.6
ZAF,1984,28.8
ZAF,1985,28.8
ZAF,1986,33.8
ZAF,1987,33.8
ZAF,1988,38.8
ZAF,1989,38.8
ZAF,1990,38.8
ZAF,1991,38.8
ZAF,1992,38.8
ZAF,1993,41.9
ZAF,1994,41.9
ZAF,1995,59.4
ZAF,1996,59.4
ZAF,1997,65.0
ZAF,1998,65.0
ZAF,1999,67.5
ZAF,2000,70.6
ZAF,2001,76.3
ZAF,2002,76.3
ZAF,2003,78.8
ZAF,2004,78.8
ZAF,2005,78.8
ZAF,2006,78.8
ZAF,2007,78.8
ZAF,2008,78.8
ZAF,2009,78.8
ZAF,2010,78.8
ZAF,2011,78.8
ZAF,2012,78.8
ZAF,2013,81.9
ZAF,2014,81.9
ZAF,2015,88.1
ZAF,2016,88.1
ZAF,2017,88.1
ZAF,2018,88.1
ZAF,2019,88.1
ZAF,2020,88.1
ZAR,1971,23.1
ZAR,1972,23.1
ZAR,1973,23.1
ZAR,1974,23.1
ZAR,1975,23.1
ZAR,1976,23.1
ZAR,1977,23.1
ZAR,1978,23.1
ZAR,1979,23.1
ZAR,1980,23.1
ZAR,1981,23.1
ZAR,1982,23.1
ZAR,1983,23.1
ZAR,1984,23.1
ZAR,1985,23.1
ZAR,1986,23.1
ZAR,1987,23.1
ZAR,1988,23.1
ZAR,1989,25.6
ZAR,1990,25.6
ZAR,1991,25.6
ZAR,1992,25.6
ZAR,1993,25.6
ZAR,1994,25.6
ZAR,1995,25.6
ZAR,1996,25.6
ZAR,1997,25.6
ZAR,1998,25.6
ZAR,1999,25.6
ZAR,2000,28.1
ZAR,2001,28.1
ZAR,2002,28.1
ZAR,2003,28.1
ZAR,2004,42.5
ZAR,2005,42.5
ZAR,2006,42.5
ZAR,2007,42.5
ZAR,2008,42.5
ZAR,2009,42.5
ZAR,2010,42.5
ZAR,2011,42.5
ZAR,2012,42.5
ZAR,2013,42.5
ZAR,2014,42.5
ZAR,2015,42.5
ZAR,2016,42.5
ZAR,2017,48.8
ZAR,2018,70.0
ZAR,2019,70.0
ZAR,2020,78.8
ZMB,1971,46.9
ZMB,1972,46.9
ZMB,1973,46.9
ZMB,1974,46.9
ZMB,1975,46.9
ZMB,1976,46.9
ZMB,1977,46.9
ZMB,1978,46.9
ZMB,1979,46.9
ZMB,1980,46.9
ZMB,1981,46.9
ZMB,1982,46.9
ZMB,1983,46.9
ZMB,1984,49.4
ZMB,1985,49.4
ZMB,1986,49.4
ZMB,1987,49.4
ZMB,1988,49.4
ZMB,1989,49.4
ZMB,1990,54.4
ZMB,1991,54.4
ZMB,1992,57.5
ZMB,1993,57.5
ZMB,1994,60.6
ZMB,1995,60.6
ZMB,1996,60.6
ZMB,1997,60.6
ZMB,1998,60.6
ZMB,1999,60.6
ZMB,2000,60.6
ZMB,2001,60.6
ZMB,2002,60.6
ZMB,2003,60.6
ZMB,2004,60.6
ZMB,2005,60.6
ZMB,2006,60.6
ZMB,2007,60.6
ZMB,2008,60.6
ZMB,2009,60.6
ZMB,2010,60.6
ZMB,2011,60.6
ZMB,2012,60.6
ZMB,2013,63.1
ZMB,2014,63.1
ZMB,2015,63.1
ZMB,2016,63.1
ZMB,2017,78.8
ZMB,2018,78.8
ZMB,2019,78.8
ZMB,2020,81.3
ZWE,1971,36.9
ZWE,1972,36.9
ZWE,1973,36.9
ZWE,1974,36.9
ZWE,1975,36.9
ZWE,1976,36.9
ZWE,1977,36.9
ZWE,1978,36.9
ZWE,1979,36.9
ZWE,1980,52.5
ZWE,1981,52.5
ZWE,1982,52.5
ZWE,1983,52.5
ZWE,1984,52.5
ZWE,1985,52.5
ZWE,1986,52.5
ZWE,1987,52.5
ZWE,1988,52.5
ZWE,1989,55.0
ZWE,1990,55.0
ZWE,1991,55.0
ZWE,1992,55.0
ZWE,1993,57.5
ZWE,1994,57.5
ZWE,1995,66.9
ZWE,1996,66.9
ZWE,1997,66.9
ZWE,1998,66.9
ZWE,1999,66.9
ZWE,2000,70.0
ZWE,2001,70.0
ZWE,2002,70.0
ZWE,2003,75.6
ZWE,2004,78.8
ZWE,2005,78.8
ZWE,2006,78.8
ZWE,2007,84.4
ZWE,2008,86.9
ZWE,2009,86.9
ZWE,2010,86.9
ZWE,2011,86.9
ZWE,2012,86.9
ZWE,2013,86.9
ZWE,2014,86.9
ZWE,2015,86.9
ZWE,2016,86.9
ZWE,2017,86.9
ZWE,2018,86.9
ZWE,2019,86.9
ZWE,2020,86.9
